DDInter_ID,DDInter_name,normalized_DDInter_name,PrimeKG_name,normalized_PrimeKG_name,DrugBank_ID,equal_after_normalization,route_or_formulation_qualifier_detected,lexical_attention_reason,suspicious_lexical_case,review_status
DDInter794,Gadodiamide,gadodiamide,Gadodiamide,gadodiamide,DB00225,true,false,,false,accepted_exact_normalized_name
DDInter795,Gadofosveset trisodium,gadofosveset trisodium,Gadofosveset trisodium,gadofosveset trisodium,DB06705,true,false,,false,accepted_exact_normalized_name
DDInter796,Gadopentetic acid,gadopentetic acid,Gadopentetic acid,gadopentetic acid,DB00789,true,false,,false,accepted_exact_normalized_name
DDInter797,Gadoteric acid,gadoteric acid,Gadoteric acid,gadoteric acid,DB09132,true,false,,false,accepted_exact_normalized_name
DDInter798,Gadoteridol,gadoteridol,Gadoteridol,gadoteridol,DB00597,true,false,,false,accepted_exact_normalized_name
DDInter8,Abiraterone,abiraterone,Abiraterone,abiraterone,DB05812,true,false,,false,accepted_exact_normalized_name
DDInter80,Ammonium chloride,ammonium chloride,Ammonium chloride,ammonium chloride,DB06767,true,false,,false,accepted_exact_normalized_name
DDInter800,Gadoxetic acid,gadoxetic acid,Gadoxetic acid,gadoxetic acid,DB08884,true,false,,false,accepted_exact_normalized_name
DDInter802,Galantamine,galantamine,Galantamine,galantamine,DB00674,true,false,,false,accepted_exact_normalized_name
DDInter804,Gallium nitrate,gallium nitrate,Gallium nitrate,gallium nitrate,DB05260,true,false,,false,accepted_exact_normalized_name
DDInter806,Ganciclovir,ganciclovir,Ganciclovir,ganciclovir,DB01004,true,false,,false,accepted_exact_normalized_name
DDInter808,Garlic,garlic,Garlic,garlic,DB10532,true,false,,false,accepted_exact_normalized_name
DDInter809,Gatifloxacin,gatifloxacin,Gatifloxacin,gatifloxacin,DB01044,true,false,,false,accepted_exact_normalized_name
DDInter81,Amobarbital,amobarbital,Amobarbital,amobarbital,DB01351,true,false,,false,accepted_exact_normalized_name
DDInter810,Gefitinib,gefitinib,Gefitinib,gefitinib,DB00317,true,false,,false,accepted_exact_normalized_name
DDInter811,Gemcitabine,gemcitabine,Gemcitabine,gemcitabine,DB00441,true,false,,false,accepted_exact_normalized_name
DDInter812,Gemfibrozil,gemfibrozil,Gemfibrozil,gemfibrozil,DB01241,true,false,,false,accepted_exact_normalized_name
DDInter813,Gemifloxacin,gemifloxacin,Gemifloxacin,gemifloxacin,DB01155,true,false,,false,accepted_exact_normalized_name
DDInter814,Gemtuzumab ozogamicin,gemtuzumab ozogamicin,Gemtuzumab ozogamicin,gemtuzumab ozogamicin,DB00056,true,false,,false,accepted_exact_normalized_name
DDInter815,Gentamicin,gentamicin,Gentamicin,gentamicin,DB00798,true,false,,false,accepted_exact_normalized_name
DDInter817,Gilteritinib,gilteritinib,Gilteritinib,gilteritinib,DB12141,true,false,,false,accepted_exact_normalized_name
DDInter819,Ginkgo biloba,ginkgo biloba,Ginkgo biloba,ginkgo biloba,DB01381,true,false,,false,accepted_exact_normalized_name
DDInter82,Amoxapine,amoxapine,Amoxapine,amoxapine,DB00543,true,false,,false,accepted_exact_normalized_name
DDInter820,Ginseng,ginseng,Ginseng,ginseng,DB01404,true,false,,false,accepted_exact_normalized_name
DDInter821,Givosiran,givosiran,Givosiran,givosiran,DB15066,true,false,,false,accepted_exact_normalized_name
DDInter822,Glasdegib,glasdegib,Glasdegib,glasdegib,DB11978,true,false,,false,accepted_exact_normalized_name
DDInter823,Glatiramer,glatiramer,Glatiramer,glatiramer,DB05259,true,false,,false,accepted_exact_normalized_name
DDInter824,Glecaprevir,glecaprevir,Glecaprevir,glecaprevir,DB13879,true,false,,false,accepted_exact_normalized_name
DDInter825,Glimepiride,glimepiride,Glimepiride,glimepiride,DB00222,true,false,,false,accepted_exact_normalized_name
DDInter826,Glipizide,glipizide,Glipizide,glipizide,DB01067,true,false,,false,accepted_exact_normalized_name
DDInter827,Glucagon,glucagon,Glucagon,glucagon,DB00040,true,false,,false,accepted_exact_normalized_name
DDInter828,Glucarpidase,glucarpidase,Glucarpidase,glucarpidase,DB08898,true,false,,false,accepted_exact_normalized_name
DDInter829,Glucosamine,glucosamine,Glucosamine,glucosamine,DB01296,true,false,,false,accepted_exact_normalized_name
DDInter83,Amoxicillin,amoxicillin,Amoxicillin,amoxicillin,DB01060,true,false,,false,accepted_exact_normalized_name
DDInter830,Glutamic acid,glutamic acid,Glutamic acid,glutamic acid,DB00142,true,false,,false,accepted_exact_normalized_name
DDInter831,Glyburide,glyburide,Glyburide,glyburide,DB01016,true,false,,false,accepted_exact_normalized_name
DDInter832,Glycerin,glycerin,Glycerin,glycerin,DB09462,true,false,,false,accepted_exact_normalized_name
DDInter833,Glycerol phenylbutyrate,glycerol phenylbutyrate,Glycerol phenylbutyrate,glycerol phenylbutyrate,DB08909,true,false,,false,accepted_exact_normalized_name
DDInter834,Glycopyrronium,glycopyrronium,Glycopyrronium,glycopyrronium,DB00986,true,false,,false,accepted_exact_normalized_name
DDInter837,Golimumab,golimumab,Golimumab,golimumab,DB06674,true,false,,false,accepted_exact_normalized_name
DDInter838,Gonadorelin,gonadorelin,Gonadorelin,gonadorelin,DB00644,true,false,,false,accepted_exact_normalized_name
DDInter839,Goserelin,goserelin,Goserelin,goserelin,DB00014,true,false,,false,accepted_exact_normalized_name
DDInter84,Amphetamine,amphetamine,Amphetamine,amphetamine,DB00182,true,false,,false,accepted_exact_normalized_name
DDInter840,Granisetron,granisetron,Granisetron,granisetron,DB00889,true,false,,false,accepted_exact_normalized_name
DDInter841,Grazoprevir,grazoprevir,Grazoprevir,grazoprevir,DB11575,true,false,,false,accepted_exact_normalized_name
DDInter842,Grepafloxacin,grepafloxacin,Grepafloxacin,grepafloxacin,DB00365,true,false,,false,accepted_exact_normalized_name
DDInter843,Griseofulvin,griseofulvin,Griseofulvin,griseofulvin,DB00400,true,false,,false,accepted_exact_normalized_name
DDInter844,Guanabenz,guanabenz,Guanabenz,guanabenz,DB00629,true,false,,false,accepted_exact_normalized_name
DDInter845,Guanadrel,guanadrel,Guanadrel,guanadrel,DB00226,true,false,,false,accepted_exact_normalized_name
DDInter846,Guanethidine,guanethidine,Guanethidine,guanethidine,DB01170,true,false,,false,accepted_exact_normalized_name
DDInter847,Guanfacine,guanfacine,Guanfacine,guanfacine,DB01018,true,false,,false,accepted_exact_normalized_name
DDInter848,Guanidine,guanidine,Guanidine,guanidine,DB00536,true,false,,false,accepted_exact_normalized_name
DDInter849,Guselkumab,guselkumab,Guselkumab,guselkumab,DB11834,true,false,,false,accepted_exact_normalized_name
DDInter85,Amphotericin B,amphotericin b,Amphotericin B,amphotericin b,DB00681,true,false,,false,accepted_exact_normalized_name
DDInter850,Halazepam,halazepam,Halazepam,halazepam,DB00801,true,false,,false,accepted_exact_normalized_name
DDInter852,Halofantrine,halofantrine,Halofantrine,halofantrine,DB01218,true,false,,false,accepted_exact_normalized_name
DDInter853,Haloperidol,haloperidol,Haloperidol,haloperidol,DB00502,true,false,,false,accepted_exact_normalized_name
DDInter854,Halothane,halothane,Halothane,halothane,DB01159,true,false,,false,accepted_exact_normalized_name
DDInter855,Hemin,hemin,Hemin,hemin,DB03404,true,false,,false,accepted_exact_normalized_name
DDInter856,Heparin,heparin,Heparin,heparin,DB01109,true,false,,false,accepted_exact_normalized_name
DDInter858,Hepatitis A Vaccine,hepatitis a vaccine,Hepatitis A Vaccine,hepatitis a vaccine,DB10989,true,false,,false,accepted_exact_normalized_name
DDInter860,Hepatitis B Vaccine (Recombinant),hepatitis b vaccine (recombinant),Hepatitis B Vaccine (Recombinant),hepatitis b vaccine (recombinant),DB11627,true,true,parenthetical_or_comma_exact_match;qualifier_preserved_exactly:recombinant,false,accepted_exact_normalized_name
DDInter862,Hexaminolevulinate,hexaminolevulinate,Hexaminolevulinate,hexaminolevulinate,DB06261,true,false,,false,accepted_exact_normalized_name
DDInter863,Histamine,histamine,Histamine,histamine,DB05381,true,false,,false,accepted_exact_normalized_name
DDInter864,Histrelin,histrelin,Histrelin,histrelin,DB06788,true,false,,false,accepted_exact_normalized_name
DDInter865,Homatropine,homatropine,Homatropine,homatropine,DB11181,true,false,,false,accepted_exact_normalized_name
DDInter867,Human adenovirus e serotype 4 strain cl-68578 antigen,human adenovirus e serotype 4 strain cl-68578 antigen,Human adenovirus e serotype 4 strain cl-68578 antigen,human adenovirus e serotype 4 strain cl-68578 antigen,DB14409,true,false,,false,accepted_exact_normalized_name
DDInter869,Human C1-esterase inhibitor,human c1-esterase inhibitor,Human C1-esterase inhibitor,human c1-esterase inhibitor,DB06404,true,false,,false,accepted_exact_normalized_name
DDInter870,Human cytomegalovirus immune globulin,human cytomegalovirus immune globulin,Human cytomegalovirus immune globulin,human cytomegalovirus immune globulin,DB13886,true,false,,false,accepted_exact_normalized_name
DDInter881,Hyaluronidase,hyaluronidase,Hyaluronidase,hyaluronidase,DB14740,true,false,,false,accepted_exact_normalized_name
DDInter882,Hydralazine,hydralazine,Hydralazine,hydralazine,DB01275,true,false,,false,accepted_exact_normalized_name
DDInter883,Hydrochlorothiazide,hydrochlorothiazide,Hydrochlorothiazide,hydrochlorothiazide,DB00999,true,false,,false,accepted_exact_normalized_name
DDInter884,Hydrocodone,hydrocodone,Hydrocodone,hydrocodone,DB00956,true,false,,false,accepted_exact_normalized_name
DDInter885,Hydrocortisone,hydrocortisone,Hydrocortisone,hydrocortisone,DB00741,true,false,,false,accepted_exact_normalized_name
DDInter888,Hydrocortisone butyrate,hydrocortisone butyrate,Hydrocortisone butyrate,hydrocortisone butyrate,DB14540,true,false,,false,accepted_exact_normalized_name
DDInter889,Hydroflumethiazide,hydroflumethiazide,Hydroflumethiazide,hydroflumethiazide,DB00774,true,false,,false,accepted_exact_normalized_name
DDInter89,Ampicillin,ampicillin,Ampicillin,ampicillin,DB00415,true,false,,false,accepted_exact_normalized_name
DDInter890,Hydromorphone,hydromorphone,Hydromorphone,hydromorphone,DB00327,true,false,,false,accepted_exact_normalized_name
DDInter891,Hydroxocobalamin,hydroxocobalamin,Hydroxocobalamin,hydroxocobalamin,DB00200,true,false,,false,accepted_exact_normalized_name
DDInter893,Hydroxychloroquine,hydroxychloroquine,Hydroxychloroquine,hydroxychloroquine,DB01611,true,false,,false,accepted_exact_normalized_name
DDInter894,Hydroxyurea,hydroxyurea,Hydroxyurea,hydroxyurea,DB01005,true,false,,false,accepted_exact_normalized_name
DDInter895,Hydroxyzine,hydroxyzine,Hydroxyzine,hydroxyzine,DB00557,true,false,,false,accepted_exact_normalized_name
DDInter896,Hyoscyamine,hyoscyamine,Hyoscyamine,hyoscyamine,DB00424,true,false,,false,accepted_exact_normalized_name
DDInter897,Ibandronate,ibandronate,Ibandronate,ibandronate,DB00710,true,false,,false,accepted_exact_normalized_name
DDInter898,Ibritumomab tiuxetan,ibritumomab tiuxetan,Ibritumomab tiuxetan,ibritumomab tiuxetan,DB00078,true,false,,false,accepted_exact_normalized_name
DDInter899,Ibrutinib,ibrutinib,Ibrutinib,ibrutinib,DB09053,true,false,,false,accepted_exact_normalized_name
DDInter9,Acalabrutinib,acalabrutinib,Acalabrutinib,acalabrutinib,DB11703,true,false,,false,accepted_exact_normalized_name
DDInter90,Amprenavir,amprenavir,Amprenavir,amprenavir,DB00701,true,false,,false,accepted_exact_normalized_name
DDInter900,Ibuprofen,ibuprofen,Ibuprofen,ibuprofen,DB01050,true,false,,false,accepted_exact_normalized_name
DDInter901,Ibutilide,ibutilide,Ibutilide,ibutilide,DB00308,true,false,,false,accepted_exact_normalized_name
DDInter902,Icatibant,icatibant,Icatibant,icatibant,DB06196,true,false,,false,accepted_exact_normalized_name
DDInter903,Icosapent,icosapent,Icosapent,icosapent,DB00159,true,false,,false,accepted_exact_normalized_name
DDInter904,Idarubicin,idarubicin,Idarubicin,idarubicin,DB01177,true,false,,false,accepted_exact_normalized_name
DDInter905,Idelalisib,idelalisib,Idelalisib,idelalisib,DB09054,true,false,,false,accepted_exact_normalized_name
DDInter906,Ifosfamide,ifosfamide,Ifosfamide,ifosfamide,DB01181,true,false,,false,accepted_exact_normalized_name
DDInter907,Iloperidone,iloperidone,Iloperidone,iloperidone,DB04946,true,false,,false,accepted_exact_normalized_name
DDInter908,Iloprost,iloprost,Iloprost,iloprost,DB01088,true,false,,false,accepted_exact_normalized_name
DDInter909,Imatinib,imatinib,Imatinib,imatinib,DB00619,true,false,,false,accepted_exact_normalized_name
DDInter91,Amrinone,amrinone,Amrinone,amrinone,DB01427,true,false,,false,accepted_exact_normalized_name
DDInter911,Imipenem,imipenem,Imipenem,imipenem,DB01598,true,false,,false,accepted_exact_normalized_name
DDInter912,Imipramine,imipramine,Imipramine,imipramine,DB00458,true,false,,false,accepted_exact_normalized_name
DDInter913,Imiquimod,imiquimod,Imiquimod,imiquimod,DB00724,true,false,,false,accepted_exact_normalized_name
DDInter915,Indacaterol,indacaterol,Indacaterol,indacaterol,DB05039,true,false,,false,accepted_exact_normalized_name
DDInter916,Indapamide,indapamide,Indapamide,indapamide,DB00808,true,false,,false,accepted_exact_normalized_name
DDInter917,Indinavir,indinavir,Indinavir,indinavir,DB00224,true,false,,false,accepted_exact_normalized_name
DDInter92,Amyl Nitrite,amyl nitrite,Amyl Nitrite,amyl nitrite,DB01612,true,false,,false,accepted_exact_normalized_name
DDInter921,Indomethacin,indomethacin,Indomethacin,indomethacin,DB00328,true,false,,false,accepted_exact_normalized_name
DDInter922,Inebilizumab,inebilizumab,Inebilizumab,inebilizumab,DB12530,true,false,,false,accepted_exact_normalized_name
DDInter923,Infliximab,infliximab,Infliximab,infliximab,DB00065,true,false,,false,accepted_exact_normalized_name
DDInter926,Inotersen,inotersen,Inotersen,inotersen,DB14713,true,false,,false,accepted_exact_normalized_name
DDInter927,Inotuzumab ozogamicin,inotuzumab ozogamicin,Inotuzumab ozogamicin,inotuzumab ozogamicin,DB05889,true,false,,false,accepted_exact_normalized_name
DDInter93,Anagrelide,anagrelide,Anagrelide,anagrelide,DB00261,true,false,,false,accepted_exact_normalized_name
DDInter930,Insulin degludec,insulin degludec,Insulin degludec,insulin degludec,DB09564,true,false,,false,accepted_exact_normalized_name
DDInter931,Insulin detemir,insulin detemir,Insulin detemir,insulin detemir,DB01307,true,false,,false,accepted_exact_normalized_name
DDInter932,Insulin glargine,insulin glargine,Insulin glargine,insulin glargine,DB00047,true,false,,false,accepted_exact_normalized_name
DDInter933,Insulin glulisine,insulin glulisine,Insulin glulisine,insulin glulisine,DB01309,true,false,,false,accepted_exact_normalized_name
DDInter934,Insulin human,insulin human,Insulin human,insulin human,DB00030,true,false,,false,accepted_exact_normalized_name
DDInter94,Anakinra,anakinra,Anakinra,anakinra,DB00026,true,false,,false,accepted_exact_normalized_name
DDInter940,Insulin lispro,insulin lispro,Insulin lispro,insulin lispro,DB00046,true,false,,false,accepted_exact_normalized_name
DDInter942,"Interferon alfa-2a, Recombinant","interferon alfa-2a, recombinant","Interferon alfa-2a, Recombinant","interferon alfa-2a, recombinant",DB00034,true,true,parenthetical_or_comma_exact_match;qualifier_preserved_exactly:recombinant,false,accepted_exact_normalized_name
DDInter943,Interferon alfa-2b,interferon alfa-2b,Interferon alfa-2b,interferon alfa-2b,DB00105,true,false,,false,accepted_exact_normalized_name
DDInter944,Interferon alfa-n1,interferon alfa-n1,Interferon alfa-n1,interferon alfa-n1,DB00011,true,false,,false,accepted_exact_normalized_name
DDInter945,Interferon alfa-n3,interferon alfa-n3,Interferon alfa-n3,interferon alfa-n3,DB00018,true,false,,false,accepted_exact_normalized_name
DDInter946,Interferon alfacon-1,interferon alfacon-1,Interferon alfacon-1,interferon alfacon-1,DB00069,true,false,,false,accepted_exact_normalized_name
DDInter947,Interferon beta-1a,interferon beta-1a,Interferon beta-1a,interferon beta-1a,DB00060,true,false,,false,accepted_exact_normalized_name
DDInter948,Interferon beta-1b,interferon beta-1b,Interferon beta-1b,interferon beta-1b,DB00068,true,false,,false,accepted_exact_normalized_name
DDInter949,Interferon gamma-1b,interferon gamma-1b,Interferon gamma-1b,interferon gamma-1b,DB00033,true,false,,false,accepted_exact_normalized_name
DDInter95,Anastrozole,anastrozole,Anastrozole,anastrozole,DB01217,true,false,,false,accepted_exact_normalized_name
DDInter954,Iodide I-131,iodide i-131,Iodide I-131,iodide i-131,DB09293,true,false,,false,accepted_exact_normalized_name
DDInter957,Iodipamide,iodipamide,Iodipamide,iodipamide,DB04711,true,false,,false,accepted_exact_normalized_name
DDInter958,Iodixanol,iodixanol,Iodixanol,iodixanol,DB01249,true,false,,false,accepted_exact_normalized_name
DDInter959,Ioflupane I-123,ioflupane i-123,Ioflupane I-123,ioflupane i-123,DB08824,true,false,,false,accepted_exact_normalized_name
DDInter960,Iohexol,iohexol,Iohexol,iohexol,DB01362,true,false,,false,accepted_exact_normalized_name
DDInter961,Iopamidol,iopamidol,Iopamidol,iopamidol,DB08947,true,false,,false,accepted_exact_normalized_name
DDInter964,Iopromide,iopromide,Iopromide,iopromide,DB09156,true,false,,false,accepted_exact_normalized_name
DDInter965,Iothalamic acid,iothalamic acid,Iothalamic acid,iothalamic acid,DB09133,true,false,,false,accepted_exact_normalized_name
DDInter966,Ioversol,ioversol,Ioversol,ioversol,DB09134,true,false,,false,accepted_exact_normalized_name
DDInter967,Ioxilan,ioxilan,Ioxilan,ioxilan,DB09135,true,false,,false,accepted_exact_normalized_name
DDInter968,Ipecac,ipecac,Ipecac,ipecac,DB13293,true,false,,false,accepted_exact_normalized_name
DDInter969,Ipilimumab,ipilimumab,Ipilimumab,ipilimumab,DB06186,true,false,,false,accepted_exact_normalized_name
DDInter97,Anidulafungin,anidulafungin,Anidulafungin,anidulafungin,DB00362,true,false,,false,accepted_exact_normalized_name
DDInter970,Ipratropium,ipratropium,Ipratropium,ipratropium,DB00332,true,false,,false,accepted_exact_normalized_name
