DDInter_ID_A,Drug_A,DrugBank_ID_A,DDInter_ID_B,Drug_B,DrugBank_ID_B,severity,PrimeKG_node_A,PrimeKG_node_B,mapping_method_A,mapping_method_B,PrimeKG_known_overlap
DDInter1001,Ixabepilone,DB04845,DDInter1276,Nelfinavir,DB00220,Moderate,4322,2917,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1285,Nevirapine,DB00238,Moderate,4322,2921,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1297,Niraparib,DB11793,Moderate,4322,3544,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1303,Nitrofurantoin,DB00698,Moderate,4322,4056,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1335,Omacetaxine mepesuccinate,DB04865,Moderate,4322,8669,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter139,Auranofin,DB00995,Moderate,4322,3057,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter140,Aurothioglucose,DB09121,Moderate,4322,5585,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1405,Pegfilgrastim,DB00019,Moderate,4322,3477,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1435,Pexidartinib,DB12978,Moderate,4322,3254,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1479,Pitavastatin,DB08860,Moderate,4322,3185,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1485,Polatuzumab vedotin,DB12240,Moderate,4322,4464,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1509,Pravastatin,DB00175,Moderate,4322,6190,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1561,Radium Ra 223 dichloride,DB08913,Moderate,4322,9321,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1601,Ripretinib,DB14840,Moderate,4322,3277,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1641,Sarecycline,DB12035,Moderate,4322,9040,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1642,Sargramostim,DB00020,Moderate,4322,6278,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1658,Selpercatinib,DB15685,Moderate,4322,4535,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1675,Simvastatin,DB00641,Moderate,4322,3744,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1682,Sodium aurothiomalate,DB09276,Moderate,4322,4643,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1698,Somapacitan,DB15093,Moderate,4322,3280,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1699,Somatotropin,DB00052,Moderate,4322,5054,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1700,Somatrem,DB09098,Moderate,4322,5055,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1710,Stavudine,DB00649,Moderate,4322,2993,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1743,Talimogene laherparepvec,DB13896,Major,4322,9257,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1757,Telbivudine,DB01265,Moderate,4322,9199,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1811,Tinidazole,DB00911,Moderate,4322,4256,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter183,Benznidazole,DB11989,Moderate,4322,9428,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1901,Upadacitinib,DB15091,Major,4322,4052,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1907,Ustekinumab,DB05679,Moderate,4322,7013,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1912,Valganciclovir,DB01610,Moderate,4322,8998,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter1956,Zalcitabine,DB00943,Moderate,4322,3047,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter210,Binimetinib,DB11967,Moderate,4322,4174,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter256,Butabarbital,DB00237,Moderate,4322,2920,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter359,Chloroquine,DB00608,Moderate,4322,2989,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter416,Clotrimazole,DB00257,Moderate,4322,3867,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter475,Dapsone,DB00250,Moderate,4322,3380,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter489,Deferiprone,DB08826,Major,4322,4674,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter544,Didanosine,DB00900,Moderate,4322,3039,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter574,Diroximel fumarate,DB14783,Moderate,4322,5919,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter576,Disulfiram,DB00822,Moderate,4322,3755,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter625,Elagolix,DB11979,Moderate,4322,4030,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter630,Elotuzumab,DB06317,Moderate,4322,8424,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter640,Encorafenib,DB11718,Moderate,4322,4026,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter642,Enfortumab vedotin,DB13007,Moderate,4322,4484,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter661,Erdafitinib,DB12147,Moderate,4322,4463,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter689,Ethambutol,DB00330,Moderate,4322,9185,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter694,Ethionamide,DB00609,Moderate,4322,9123,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter714,Fedratinib,DB12500,Moderate,4322,4033,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter735,Filgrastim,DB00099,Moderate,4322,5895,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter777,Fosamprenavir,DB01319,Moderate,4322,4286,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter806,Ganciclovir,DB01004,Moderate,4322,9046,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter842,Grepafloxacin,DB00365,Moderate,4322,4076,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter917,Indinavir,DB00224,Moderate,4322,3722,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1001,Ixabepilone,DB04845,DDInter969,Ipilimumab,DB06186,Moderate,4322,6774,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1033,Leflunomide,DB01097,Major,4023,4107,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1034,Lemborexant,DB11951,Moderate,4023,3835,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1054,Levodopa,DB01235,Moderate,4023,3104,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1073,Linezolid,DB00601,Moderate,4023,3665,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1094,Lorlatinib,DB12130,Moderate,4023,3837,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1228,Mipomersen,DB05528,Major,4023,10217,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1240,Monomethyl fumarate,DB14219,Moderate,4023,9725,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1263,Naltrexone,DB00704,Moderate,4023,4639,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1268,Natalizumab,DB00108,Major,4023,6200,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1275,Nelarabine,DB01280,Moderate,4023,3702,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1285,Nevirapine,DB00238,Moderate,4023,2921,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1297,Niraparib,DB11793,Moderate,4023,3544,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1321,Ocrelizumab,DB11988,Moderate,4023,5015,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter133,Atorvastatin,DB01076,Moderate,4023,3080,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1335,Omacetaxine mepesuccinate,DB04865,Moderate,4023,8669,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1355,Oxaliplatin,DB00526,Moderate,4023,3519,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1376,Ozanimod,DB12612,Major,4023,3373,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1405,Pegfilgrastim,DB00019,Moderate,4023,3477,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1407,Peginterferon alfa-2a,DB00008,Moderate,4023,4060,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1408,Peginterferon alfa-2b,DB00022,Moderate,4023,3855,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1409,Peginterferon beta-1a,DB09122,Moderate,4023,4154,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1435,Pexidartinib,DB12978,Major,4023,3254,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1479,Pitavastatin,DB08860,Moderate,4023,3185,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1485,Polatuzumab vedotin,DB12240,Moderate,4023,4464,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1492,Ponatinib,DB08901,Moderate,4023,3813,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1509,Pravastatin,DB00175,Moderate,4023,6190,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1561,Radium Ra 223 dichloride,DB08913,Moderate,4023,9321,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1578,Remdesivir,DB14761,Moderate,4023,4050,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter160,Bacillus calmette-guerin substrain tice live antigen,DB10343,Major,4023,9662,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1623,Rotavirus vaccine,DB10276,Major,4023,9657,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1625,Rubella virus vaccine,DB10317,Major,4023,9659,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1642,Sargramostim,DB00020,Moderate,4023,6278,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1675,Simvastatin,DB00641,Moderate,4023,3744,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1677,Sipuleucel-T,DB06688,Moderate,4023,7393,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1698,Somapacitan,DB15093,Moderate,4023,3280,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1699,Somatotropin,DB00052,Moderate,4023,5054,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter170,Bedaquiline,DB08903,Moderate,4023,4383,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1700,Somatrem,DB09098,Moderate,4023,5055,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1710,Stavudine,DB00649,Moderate,4023,2993,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1743,Talimogene laherparepvec,DB13896,Major,4023,9257,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1757,Telbivudine,DB01265,Moderate,4023,9199,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1771,Teriflunomide,DB08880,Major,4023,4149,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1789,Thalidomide,DB01041,Moderate,4023,3389,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1814,Tioguanine,DB00352,Moderate,4023,3411,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1825,Tofacitinib,DB08895,Major,4023,3190,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1840,Trabectedin,DB05109,Moderate,4023,3395,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1901,Upadacitinib,DB15091,Major,4023,4052,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1907,Ustekinumab,DB05679,Moderate,4023,7013,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1920,Varicella Zoster Vaccine (Recombinant),DB13924,Major,4023,9723,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1931,Vibrio cholerae CVD 103-HgR strain live antigen,DB14443,Moderate,4023,9730,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1937,Vincristine,DB00541,Moderate,4023,3738,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1939,Vinorelbine,DB00361,Moderate,4023,3875,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1953,Yellow Fever Vaccine,DB10805,Major,4023,9670,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1956,Zalcitabine,DB00943,Moderate,4023,3047,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter1961,Zidovudine,DB00495,Moderate,4023,2964,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter222,Bortezomib,DB00188,Moderate,4023,3860,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter259,Cabazitaxel,DB06772,Moderate,4023,3808,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter284,Cannabidiol,DB09061,Moderate,4023,3439,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter299,Carfilzomib,DB08889,Moderate,4023,8064,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter392,Cladribine,DB00242,Major,4023,4587,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter40,Alefacept,DB00092,Moderate,4023,6395,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter41,Alemtuzumab,DB00087,Moderate,4023,5068,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter415,Clostridium tetani toxoid antigen (formaldehyde inactivated),DB10583,Moderate,4023,9663,exact normalized-name fallback,exact normalized-name fallback,false
DDInter1002,Ixazomib,DB09570,DDInter475,Dapsone,DB00250,Moderate,4023,3380,exact normalized-name fallback,exact normalized-name fallback,false
