Drug_A,DrugBank_ID_A,PrimeKG_node_A,Drug_B,DrugBank_ID_B,PrimeKG_node_B,mapping_method_A,mapping_method_B,source_row_count,unique_description_count,PrimeKG_train_overlap,PrimeKG_known_overlap
Lisuride,DB00589,4231,Rolitetracycline,DB01301,10025,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Rosuvastatin,DB01098,3081,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Simeprevir,DB06290,3165,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Sulfamethoxazole,DB01015,3062,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Sulfanilamide,DB00259,3868,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Sulfinpyrazone,DB01138,3357,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Sulfisoxazole,DB00263,4554,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Tacrolimus,DB00864,3034,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Telaprevir,DB05521,3158,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Teniposide,DB00444,3731,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Testosterone,DB00624,2991,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Tetracycline,DB00759,3013,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Ticagrelor,DB08816,3182,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Tioconazole,DB01007,3601,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Topiroxostat,DB01685,3135,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Topotecan,DB01030,4264,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Vincristine,DB00541,3738,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Voriconazole,DB00582,3385,exact normalized-name,exact normalized-name,1,1,False,False
Lisuride,DB00589,4231,Zafirlukast,DB00549,3384,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Masoprocol,DB00179,3438,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Nafamostat,DB12598,4965,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Nepafenac,DB06802,4782,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Niflumic acid,DB04552,4626,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Olmesartan,DB00275,4992,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Oxetacaine,DB12532,4474,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Oxybuprocaine,DB00892,3633,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Pimecrolimus,DB00337,4215,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Pirfenidone,DB04951,3154,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Pramocaine,DB09345,8976,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Prilocaine,DB00750,5353,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Proparacaine,DB00807,5328,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Propoxycaine,DB09342,4549,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Quinapril,DB00881,3038,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Ramipril,DB00178,3619,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Rescinnamine,DB01180,5475,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Resveratrol,DB02709,2855,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Seratrodast,DB06739,3398,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Sodium bicarbonate,DB01390,9071,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Sodium chloride,DB09153,10685,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Spirapril,DB01348,5477,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Suprofen,DB00870,3035,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Tasosartan,DB01349,4288,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Telmisartan,DB00966,4619,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Teriflunomide,DB08880,4149,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Tetracaine,DB09085,6435,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Theophylline,DB00277,3567,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Trandolapril,DB00519,4545,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Tranilast,DB07615,4369,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Valsartan,DB00177,4552,exact normalized-name,exact normalized-name,1,1,False,False
Lithium cation,DB01356,6611,Zileuton,DB00744,3009,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Macitentan,DB08932,3193,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Malathion,DB00772,4092,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Menadione,DB00170,3617,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Meperidine,DB00454,2954,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Meprobamate,DB00371,5847,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Nitric Oxide,DB00435,3417,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Oxaliplatin,DB00526,3519,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Oxaprozin,DB00991,4767,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Oxiconazole,DB00239,4205,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Palonosetron,DB00377,3879,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Pyrazinamide,DB00339,3693,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Rizatriptan,DB00953,3685,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Romidepsin,DB06176,3792,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Rotigotine,DB05271,3976,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Suprofen,DB00870,3035,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Telithromycin,DB00976,4261,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Temazepam,DB00231,4204,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Tofacitinib,DB08895,3190,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Tolperisone,DB06264,4139,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Toremifene,DB00539,4227,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Ulipristal,DB08867,3187,exact normalized-name,exact normalized-name,1,1,False,False
Lobeglitazone,DB09198,4156,Zalcitabine,DB00943,3047,exact normalized-name,exact normalized-name,1,1,False,False
Lofexidine,DB04948,3975,Tibolone,DB09070,3407,exact normalized-name,exact normalized-name,1,1,False,False
Lomefloxacin,DB00978,4101,Ouabain,DB01092,6409,exact normalized-name,exact normalized-name,1,1,False,False
Lomefloxacin,DB00978,4101,Paclitaxel,DB01229,3575,exact normalized-name,exact normalized-name,1,1,False,False
Lomefloxacin,DB00978,4101,Tenofovir disoproxil,DB00300,4672,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Nelfinavir,DB00220,2917,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Nevirapine,DB00238,2921,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Nicergoline,DB00699,3898,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Pergolide,DB01186,4273,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Pitavastatin,DB08860,3185,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Sulfisoxazole,DB00263,4554,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Ubidecarenone,DB09270,2891,exact normalized-name,exact normalized-name,1,1,False,False
Lomitapide,DB08827,4374,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Lorcaserin,DB04871,3971,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Lovastatin,DB00227,2918,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Lumefantrine,DB06708,3996,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Manidipine,DB09238,4020,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Methadone,DB00333,2943,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Methotrimeprazine,DB01403,3948,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Methylergometrine,DB00353,4219,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Methysergide,DB00247,4206,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Metoprolol,DB00264,2925,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Midostaurin,DB06595,3801,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Mirabegron,DB08893,3189,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Nevirapine,DB00238,2921,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Nicardipine,DB00622,3742,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Nicergoline,DB00699,3898,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Ouabain,DB01092,6409,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Paroxetine,DB00715,3899,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Pergolide,DB01186,4273,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Pitavastatin,DB08860,3185,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Pravastatin,DB00175,6190,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Promazine,DB00420,3881,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Quinidine,DB00908,3041,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Quinine,DB00468,3734,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Ranolazine,DB00243,3320,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Rilpivirine,DB08864,3186,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Ritonavir,DB00503,2967,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Rolapitant,DB09291,4021,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Ropinirole,DB00268,4074,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Rosuvastatin,DB01098,3081,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Rucaparib,DB12332,3840,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Sertraline,DB01104,3082,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Simvastatin,DB00641,3744,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Stiripentol,DB09118,4014,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Terbinafine,DB00857,3033,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Thioridazine,DB00679,3897,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Tipranavir,DB00932,3913,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Tolvaptan,DB06212,4341,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Tranylcypromine,DB00752,3902,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Ubidecarenone,DB09270,2891,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Venlafaxine,DB00285,3870,exact normalized-name,exact normalized-name,1,1,False,False
Lomustine,DB01206,3937,Ziprasidone,DB00246,2923,exact normalized-name,exact normalized-name,1,1,False,False
Loperamide,DB00836,3908,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Loperamide,DB00836,3908,Mitotane,DB00648,2808,exact normalized-name,exact normalized-name,1,1,False,False
Loperamide,DB00836,3908,Ramosetron,DB09290,4159,exact normalized-name,exact normalized-name,1,1,False,False
Loperamide,DB00836,3908,Ropinirole,DB00268,4074,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Loratadine,DB00455,3733,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Loteprednol,DB00873,10167,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Luliconazole,DB08933,4387,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Mebendazole,DB00643,4650,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Meprobamate,DB00371,5847,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Methylphenobarbital,DB00849,4618,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Methyprylon,DB01107,6565,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Mexiletine,DB00379,3880,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Mianserin,DB06148,3980,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Miconazole,DB01110,3083,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Minaprine,DB00805,3906,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Mitotane,DB00648,2808,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Modafinil,DB00745,3751,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Nebivolol,DB04861,3152,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Nitrazepam,DB01595,4302,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Omeprazole,DB00338,3568,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Oxiconazole,DB00239,4205,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Oxybutynin,DB01062,3075,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Oxycodone,DB00497,2965,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Oxymorphone,DB01192,3935,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Paricalcitol,DB00910,3709,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Paroxetine,DB00715,3899,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Perampanel,DB08883,3812,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Perospirone,DB08922,4006,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Perphenazine,DB00850,3910,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Phenoxybenzamine,DB00925,5628,exact normalized-name,exact normalized-name,1,1,False,False
Lopinavir,DB01601,3129,Pilocarpine,DB01085,4266,exact normalized-name,exact normalized-name,1,1,False,False
